id,title,main_picture,alternative_titles,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,genres,media_type,status,num_episodes
52976,Berserk: Ougon Jidai-hen - Memorial Edition,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1607/127730.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1607/127730l.webp""}","{""synonyms"": [], ""en"": ""Berserk: The Golden Age Arc - Memorial Edition"", ""ja"": ""\u30d9\u30eb\u30bb\u30eb\u30af \u9ec4\u91d1\u6642\u4ee3\u7bc7\u3000MEMORIAL EDITION""}",2022-10-02,2022-12-25,"Fleeing a traumatic childhood, lone mercenary Guts drifts from battle to battle, striking down powerful enemies with his unwieldy sword. After one skirmish, Guts clashes with the mystifying Griffith and his small army known as the Band of the Hawk. The victorious Griffith drafts Guts into his ranks, granting the swordsman a kinship unlike anything he has ever known.

Alongside the skilled warrior Casca, Guts helps Griffith guide the band to fame and glory. But as he gains military prestige, Griffith becomes the target of assassination attempts and political schemes. He uses Guts to further his ambitious rise to power, taking advantage of the swordsman's lack of aspiration.

Even as he grows closer to Casca, Guts' absence of direction robs him of any sense of belonging. Fostering opposing desires, Guts and Casca fight for Griffith's dream—although fractures forming among the trio threaten to disrupt their world.

[Written by MAL Rewrite]",7.9,828,3408,47899,20683,"[{""id"": 1, ""name"": ""Action""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 58, ""name"": ""Gore""}, {""id"": 14, ""name"": ""Horror""}, {""id"": 38, ""name"": ""Military""}, {""id"": 40, ""name"": ""Psychological""}, {""id"": 42, ""name"": ""Seinen""}]",tv,finished_airing,13
532,Bishoujo Senshi Sailor Moon S,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1077/92346.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1077/92346l.jpg""}","{""synonyms"": [""Pretty Soldier Sailor Moon S""], ""en"": ""Sailor Moon S"", ""ja"": ""\u7f8e\u5c11\u5973\u6226\u58eb\u30bb\u30fc\u30e9\u30fc\u30e0\u30fc\u30f3 S""}",1994-03-19,1995-02-25,"The Sailor Guardians and their leader, Sailor Moon, continue their duty of protecting Earth from any who would dare cause it harm. However, Sailor Mars' apocalyptic visions and the appearance of two new guardians—Sailor Neptune and Sailor Uranus—signal that a new battle will soon begin.
 
These newcomers seek three Talismans that are inside the Pure Heart Crystals within human beings. Once brought together, these objects form The Holy Grail, a magical relic with extraordinary abilities. They want to use the Grail to save the world, but an evil organization known as the Death Busters seeks its power for their own desires.

The removal of a Talisman from a person's Heart Crystal will cause their death, something that Uranus and Neptune see as a necessary sacrifice to form the Grail, while Sailor Moon and her group deem it unforgivable. But can any sacrifice be worth the cost if it saves the lives of the entire human race?

[Written by MAL Rewrite]
",7.9,829,1629,153226,81127,"[{""id"": 66, ""name"": ""Mahou Shoujo""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 25, ""name"": ""Shoujo""}]",tv,finished_airing,38
34437,Code Geass: Fukkatsu no Lelouch,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1274/113436.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/1274/113436l.webp""}","{""synonyms"": [""Code Geass: Lelouch of the Resurrection""], ""en"": ""Code Geass: Lelouch of the Re;surrection"", ""ja"": ""\u30b3\u30fc\u30c9\u30ae\u30a2\u30b9 \u5fa9\u6d3b\u306e\u30eb\u30eb\u30fc\u30b7\u30e5""}",2019-02-09,2019-02-09,"Since the demise of the man believed to be Britannia's most wicked emperor one year ago, the world has enjoyed an unprecedented peace under the guidance of the United Federation of Nations. However, this fragile calm is shattered when armed militants successfully kidnap former princess Nunnally vi Britannia and Suzaku Kururugi, the chief advisor of the Black Knights, sparking an international crisis.

The powerful and untrustworthy Kingdom of Zilkhstan is accused of orchestrating their capture. To investigate, world authorities send Kallen Stadtfeld and her associates on a covert operation into the country. There, they encounter the immortal witch C.C., who is on a mission to complete the resurrection of the man responsible for the greatest revolution in history—a legend who will rise up, take command, and save the world from peril once again.

[Written by MAL Rewrite]",7.9,830,784,330356,151759,"[{""id"": 1, ""name"": ""Action""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 18, ""name"": ""Mecha""}, {""id"": 38, ""name"": ""Military""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 31, ""name"": ""Super Power""}]",movie,finished_airing,1
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1824/94859.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1824/94859l.jpg""}","{""synonyms"": [""Eiga Crayon Shin-chan: Arashi wo Yobu Mouretsu! Otona Teikoku Gyakushuu"", ""Crayon Shin-chan: The Storm Called: The Adult Empire Strikes Back""], ""en"": """", ""ja"": ""\u6620\u753b\u3000\u30af\u30ec\u30e8\u30f3\u3057\u3093\u3061\u3083\u3093\u3000\u5d50\u3092\u547c\u3076\u30e2\u30fc\u30ec\u30c4\uff01\u30aa\u30c8\u30ca\u5e1d\u56fd\u306e\u9006\u8972""}",2001-04-21,2001-04-21,"Adult people all over Japan had been captivated by 20th Century Expo, theme parks that reenacted good old days of the 1970s (the last days of Japan's high economic growth). One day the adults disappeared into the theme parks, leaving their children abandoned. That was a plot by ""Yesterday Once More,"" an organization who despises the 21st century and tries to bring Japan back to the 20th century with the dreams and hopes. Shinnosuke and his parents, Hiroshi and Misae, fight against the plot of ""Yesterday Once More"" in order to live together with family in the 21st century.

(Source: Manabu Tsuribe)",7.9,831,6358,11660,6483,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 42, ""name"": ""Seinen""}]",movie,finished_airing,1
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"{""medium"": ""https://cdn.myanimelist.net/images/anime/3/17469.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/3/17469l.jpg""}","{""synonyms"": [""Darker than Black: Ryuusei no Gemini Specials"", ""Darker than BLACK 2 OVA"", ""DTB"", ""Darker than Black: Ryuusei no Gemini Episode 12""], ""en"": ""Darker Than Black: Gemini of the Meteor OVAs"", ""ja"": ""Darker than BLACK -\u9ed2\u306e\u5951\u7d04\u8005 \u5916\u4f1d""}",2010-01-27,2010-07-21,"Fleeing from the consequences of his decision at the Hell's Gate, superpowered Contractor Hei and his companion Yin take refuge in a quiet inn, adopting the guise of a married couple in order to not draw suspicion. In an attempt to recover from recent events, Hei befriends the inn's other guests. He discovers that one of them is a fellow Contractor tasked with killing him. Their resulting encounter spells disaster for both Hei and Yin, who are forced to fight for their lives and grapple with the emotional wounds sustained in their previous life together.

[Written by MAL Rewrite]",7.9,832,993,263652,145211,"[{""id"": 1, ""name"": ""Action""}, {""id"": 7, ""name"": ""Mystery""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 31, ""name"": ""Super Power""}]",special,finished_airing,4
22961,Date A Live II: Kurumi Star Festival,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1759/131412.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1759/131412l.jpg""}","{""synonyms"": [""Date A Live: Encore"", ""Date A Live II Episode 11"", ""Date A Live 2 Episode 11""], ""en"": """", ""ja"": ""\u30c7\u30fc\u30c8\u30fb\u30a2\u30fb\u30e9\u30a4\u30d6II \u72c2\u4e09\u30b9\u30bf\u30fc\u30d5\u30a7\u30b9\u30c6\u30a3\u30d0\u30eb""}",2014-12-08,2014-12-08,"On the day of the Tanabata festival, Shidou Itsuka happens to meet the eerie Kurumi Tokisaki, who proceeds to ask him out on a date. Although nervous, Shidou accepts the offer. The two spend their time visiting to a planetarium, buying food at the festival, and trying out a mock wedding ceremony. Meanwhile, Shirou's friends—Tooka Yatogami, Yoshino, and Kotori Itsuka—are looking for him, while also enjoying the festival themselves.
 
As Shidou spends the day with Kurumi, he begins to notice an unexpected softer side of her. He knows that Kurumi is infamously called the ""Worst Spirit,"" but the girl standing before him is a gentle soul. However, as the day draws to a close, Shirou finally begins to understand the truth behind it all.
 
[Written by MAL Rewrite]",7.9,833,1324,193966,117307,"[{""id"": 22, ""name"": ""Romance""}]",ova,finished_airing,1
2761,Densetsu Kyojin Ideon: Hatsudou-hen,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1146/91266.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1146/91266l.jpg""}","{""synonyms"": [], ""en"": ""The Ideon: Be Invoked"", ""ja"": ""\u4f1d\u8aac\u5de8\u795e\u30a4\u30c7\u30aa\u30f3 \u767a\u52d5\u7bc7""}",1982-07-10,1982-07-10,"Pushed out to the far reaches of the galaxy, the crew of the Solo Ship faces impossible odds of survival. With the Earth destroyed and the remnants of the Buff Clan pushing them to their limit, the Ideon shows as the last line of defense for the battered remains of humanity. 

As the tensions of their last stand rack up on their minds, Captain Bes Jordan and pilot Cosmo Yuuki race against the clock to protect their final opportunity of survival, even as desperation eats away at the minds of their loved ones. Using any weapons left at their disposal, the crew desperately fight on to protect themselves in the cold clutches of space, punished with a final duel against Harulu Ajiba, who is now desperate to reclaim the honor lost in her father's eyes.

[Written by MAL Rewrite]",7.9,834,6416,11402,4325,"[{""id"": 8, ""name"": ""Drama""}, {""id"": 18, ""name"": ""Mecha""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 29, ""name"": ""Space""}]",movie,finished_airing,1
35222,Gakuen Babysitters,"{""medium"": ""https://cdn.myanimelist.net/images/anime/8/89978.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/8/89978l.jpg""}","{""synonyms"": [], ""en"": ""School Babysitters"", ""ja"": ""\u5b66\u5712\u30d9\u30d3\u30fc\u30b7\u30c3\u30bf\u30fc\u30ba""}",2018-01-07,2018-03-25,"After losing both parents in a fatal plane crash, teenager Ryuuichi Kashima must adjust to his new life as the guardian of his younger brother Kotarou. Although Ryuuichi is able to maintain a friendly and kindhearted demeanor, Kotarou is a reserved toddler still too young to understand the reality of the situation. At their parents' funeral, they are approached by Youko Morinomiya, the stern chairman of an elite academy, who decides to take them under her care.
 
However, there is one condition Ryuuichi must fulfill in exchange for a roof over their heads and enrolment in the school—he must become the school's babysitter. In an effort to support the female teachers at the academy, a babysitter's club was established to look after their infant children; unfortunately, the club is severely short-staffed, so now not only is Ryuuichi responsible for his little brother, but also a handful of toddlers who possess dynamic personalities.

[Written by MAL Rewrite]",7.9,835,712,359542,180936,"[{""id"": 53, ""name"": ""Childcare""}, {""id"": 63, ""name"": ""Iyashikei""}, {""id"": 23, ""name"": ""School""}, {""id"": 25, ""name"": ""Shoujo""}, {""id"": 36, ""name"": ""Slice of Life""}]",tv,finished_airing,12
7062,Hidamari Sketch x ☆☆☆,"{""medium"": ""https://cdn.myanimelist.net/images/anime/9/22349.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/9/22349l.jpg""}","{""synonyms"": [""Hidamari Sketch x Hoshi Mittsu, Hidamari Sketch 3rd Season""], ""en"": """", ""ja"": ""\u3072\u3060\u307e\u308a\u30b9\u30b1\u30c3\u30c1\u00d7\u2606\u2606\u2606""}",2010-01-08,2010-03-26,"When we first met Yuno, she'd just been accepted to the prestigious Yamabuki Art School, and it was up to her new neighbors at Hidamari to help her find her way in the big scary world. Now a seasoned vet of the Hidamari Apartments herself, Yuno's newest challenge is to help the latest arrivals, Nazuna and Nori, acclimate to life on their own. Of course, since it IS Hidamari, there are still lots of trials and tribulations ahead, and nothing will ever go quite as expected. But with friends like Miyako, Hiro, and Sae ready to lend a hand, there will always be a ray of sunshine at the end of every storm in Hidamari Sketch x Hoshimittsu.

(Source: Sentai Filmworks)",7.9,836,4370,29472,13915,"[{""id"": 52, ""name"": ""CGDCT""}, {""id"": 63, ""name"": ""Iyashikei""}, {""id"": 23, ""name"": ""School""}, {""id"": 36, ""name"": ""Slice of Life""}, {""id"": 80, ""name"": ""Visual Arts""}]",tv,finished_airing,12
2829,Ie Naki Ko Remy,"{""medium"": ""https://cdn.myanimelist.net/images/anime/12/26250.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/12/26250l.webp""}","{""synonyms"": [""Ie Naki Ko R\u00e9mi"", ""Ie Naki Ko Remy"", ""Sekai Meisaku Gekijou"", ""Homeless Child Remi"", ""Remi, Nobody's Girl""], ""en"": ""Sans Famille"", ""ja"": ""\u5bb6\u306a\u304d\u5b50\u30ec\u30df""}",1996-09-01,1997-03-23,"Remy, a cheerful and tender-hearted girl, lives with her mother in a French country town. One day her father returns to the town after a long period working away from home in a city. Her father tells Remy that she isn't their real daughter, and Remy is almost sold to an evil slave trader. It is Vitalis, a strolling entertainer, who helps Remy. Vitalis discovers her talent for singing and decides to take her in with his troupe.

(Source: ANN)",7.9,837,4957,22039,9404,"[{""id"": 2, ""name"": ""Adventure""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 13, ""name"": ""Historical""}]",tv,finished_airing,23
790,Ergo Proxy,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1183/136187.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1183/136187l.jpg""}","{""synonyms"": [], ""en"": ""Ergo Proxy"", ""ja"": ""\u30a8\u30eb\u30b4\u30d7\u30e9\u30af\u30b7\u30fc""}",2006-02-25,2006-08-12,"Within the domed city of Romdo lies one of the last human civilizations on Earth. Thousands of years ago, a global ecological catastrophe doomed the planet; now, life outside these domes is virtually impossible. To expedite mankind's recovery, ""AutoReivs,"" humanoid-like robots, have been created to assist people in their day-to-day lives. However, AutoReivs have begun contracting an enigmatic disease called the ""Cogito Virus,"" which grants them self-awareness. Re-l Mayer, the  granddaughter of Romdo's ruler, is assigned to investigate this phenomenon alongside her AutoReiv partner, Iggy. But what begins as a routine investigation quickly spirals into a conspiracy as Re-l is confronted by humanity's darkest sins.

Elsewhere in Romdo, an AutoReiv specialist by the name of Vincent Law must also face his demons when surreal events begin occurring around him. Re-l, Iggy, Vincent, and the child AutoReiv named Pino will form an unlikely faction as they struggle to uncover Romdo's mysteries and discover the true purpose of the mythical beings called ""Proxies.""

[Written by MAL Rewrite]",7.89,838,326,680161,248594,"[{""id"": 50, ""name"": ""Adult Cast""}, {""id"": 7, ""name"": ""Mystery""}, {""id"": 40, ""name"": ""Psychological""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 41, ""name"": ""Suspense""}]",tv,finished_airing,23
2952,Final Fantasy VII: Advent Children Complete,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1065/94641.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1065/94641l.jpg""}","{""synonyms"": [""Final Fantasy 7: Advent Children Complete""], ""en"": """", ""ja"": ""\u30d5\u30a1\u30a4\u30ca\u30eb\u30d5\u30a1\u30f3\u30bf\u30b8\u30fcVII \u30a2\u30c9\u30d9\u30f3\u30c8\u30c1\u30eb\u30c9\u30ec\u30f3\u30b3\u30f3\u30d7\u30ea\u30fc\u30c8""}",2009-04-16,2009-04-16,"Two years after saving the world from a cataclysmic event, the members of the activist organization Avalanche have gone their separate ways. Tifa Lockhart opens a new bar, and her childhood friend Cloud Strife starts up a motorcycle-based courier service. Although most of their former allies have fallen out of touch, Cloud and Tifa live in fragile peace with their two young wards Marlene and Denzel.

Their life together begins to crumble as a contagious plague and overwhelming grief pull Cloud away from his newfound family. While distancing himself through his work, Cloud is attacked by three silver-haired figures in black uniforms who bear a passing resemblance to his bitter rival, Sephiroth. As the antagonistic trio stalks Cloud and brings harm to his loved ones, the former mercenary struggles against his own demons while fighting to protect his family and prevent the will of Sephiroth from returning to the planet.

[Written by MAL Rewrite]",7.89,839,1784,135402,84671,"[{""id"": 1, ""name"": ""Action""}, {""id"": 10, ""name"": ""Fantasy""}]",ova,finished_airing,1
3907,Ginga Sengoku Gunyuuden Rai,"{""medium"": ""https://cdn.myanimelist.net/images/anime/6/30829.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/6/30829l.jpg""}","{""synonyms"": [""Rai: Galactic Civil War Chronicle"", ""Thunder Jet"", ""Ginga Sengoku Gun Yuuden Rai""], ""en"": ""Galaxy Warring State Chronicle Rai"", ""ja"": ""\u9280\u6cb3\u6226\u56fd\u7fa4\u96c4\u4f1d\u30e9\u30a4""}",1994-04-08,1995-03-31,"Rai is a space opera that fuses feudal Chinese and Japanese customs with vast galaxy spanning empires and space-going societies. The story follows the life and times of the samurai Rai, and the quest of several spacefaring factions for control of territory and, of course, the Empire.",7.89,840,5506,16874,5645,"[{""id"": 2, ""name"": ""Adventure""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 27, ""name"": ""Shounen""}, {""id"": 29, ""name"": ""Space""}]",tv,finished_airing,52
9289,Hanasaku Iroha,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1491/117229.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1491/117229l.jpg""}","{""synonyms"": [], ""en"": ""Hanasaku Iroha: Blossoms for Tomorrow"", ""ja"": ""\u82b1\u54b2\u304f\u3044\u308d\u306f""}",2011-04-03,2011-09-25,"Ohana Matsumae is an energetic and wild teenager residing in Tokyo with her carefree single mother. Abruptly, her mother decides to run away with her new boyfriend from debt collectors, forcing the young girl to fend for herself—as per her mother's ""rely only on yourself"" philosophy—in rural Japan, where her cold grandmother runs a small inn. Driven to adapt to the tranquil lifestyle of the countryside, Ohana experiences and deals with the challenges of working as a maid, as well as meeting and making friends with enthralling people at her new school and the inn.

[Written by MAL Rewrite]",7.89,841,757,339506,131713,"[{""id"": 8, ""name"": ""Drama""}, {""id"": 48, ""name"": ""Workplace""}]",tv,finished_airing,26
13331,Jormungand: Perfect Order,"{""medium"": ""https://cdn.myanimelist.net/images/anime/4/73278.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/4/73278l.webp""}","{""synonyms"": [], ""en"": ""Jormungand Season 2: Perfect Order"", ""ja"": ""\u30e8\u30eb\u30e0\u30f3\u30ac\u30f3\u30c9 PERFECT ORDER""}",2012-10-10,2012-12-26,"Still in pursuit of her ambitious goal, ingenious arms dealer Koko Hekmatyar, inexpressive child soldier Jonathan “Jonah” Mar, and the rest of their squad continue their mercenary activities. From professional assassins to private militaries, the group's work constantly puts them in the face of danger. 

But internal conflicts soon arise after Renato ""R"" Socci, one of Koko's bodyguards, is revealed to be an undercover agent for ""Operation Undershaft""—a plan devised by the CIA to infiltrate HCLI and exploit Koko as a tool. Shocked by his betrayal, Koko's leadership is needed now more than ever to rally her squad and rebuild their foundation of trust before they are torn apart.

Jormungand: Perfect Order follows Koko and the rest of her crew as they take on persistent adversaries, overcome internal struggles, and make Koko's vision of world peace a reality—where everything is in perfect order.

[Written by MAL Rewrite]",7.89,842,1279,200759,108325,"[{""id"": 1, ""name"": ""Action""}, {""id"": 50, ""name"": ""Adult Cast""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 38, ""name"": ""Military""}, {""id"": 68, ""name"": ""Organized Crime""}, {""id"": 42, ""name"": ""Seinen""}]",tv,finished_airing,12
85,Kidou Senshi Zeta Gundam,"{""medium"": ""https://cdn.myanimelist.net/images/anime/6/11153.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/6/11153l.webp""}","{""synonyms"": [""Kidou Senshi Z Gundam"", ""Mobile Suit Z Gundam""], ""en"": ""Mobile Suit Zeta Gundam"", ""ja"": ""\u6a5f\u52d5\u6226\u58eb\u0396\u30ac\u30f3\u30c0\u30e0""}",1985-03-02,1986-02-22,"It is Universal Century 0087, and the One Year War between the Earth Federation and Principality of Zeon is over. The Earth Federation has created an elite task force, known as the Titans, who are responsible for hunting the remaining Zeon forces. However, the power-hungry Titans have shown themselves to be no better than Zeon, spurring the creation of a rebellious faction called the Anti-Earth Union Group (AEUG).
 
17-year-old Kamille Bidan lives in the colony Green Noa, home to a Titan base. Kamille gets in trouble after assaulting a Titan officer, an event that coincides with an attack led by former Zeon ace Char Aznable, now known as AEUG pilot Quattro Bajeena. When Kamille steals a Titan's prototype Gundam, he soon finds himself in the middle of the dangerous conflict.

[Written by MAL Rewrite]",7.89,843,2557,80747,41433,"[{""id"": 1, ""name"": ""Action""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 18, ""name"": ""Mecha""}, {""id"": 38, ""name"": ""Military""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 24, ""name"": ""Sci-Fi""}, {""id"": 29, ""name"": ""Space""}]",tv,finished_airing,50
12031,Kingdom,"{""medium"": ""https://cdn.myanimelist.net/images/anime/13/39511.webp"", ""large"": ""https://cdn.myanimelist.net/images/anime/13/39511l.webp""}","{""synonyms"": [], ""en"": ""Kingdom"", ""ja"": ""\u30ad\u30f3\u30b0\u30c0\u30e0""}",2012-06-04,2013-02-25,"China’s Warring States period, a raging dragon that would raze the land for 500 years, saw many kingdoms rise and fall, making way for the next generation of kings and generals to fight for supremacy. Eventually, seven powerful states emerged from the endless cycle of warfare.

In the kingdom of Qin, Xin, a war-orphaned slave, trains vigorously with fellow slave and best friend, Piao, who shares his proud dream of one day becoming a Great General of the Heavens. However, the two are suddenly forced to part ways when Piao is recruited to work in the royal palace by a retainer of the King.

After a fierce coup d'état unfolds, Piao returns to Xin, half dead, with a mission that will lead him to a meeting with China's young King, Ying Zheng, who bears a striking resemblance to Piao. Kingdom follows Xin as he takes his first steps into the great blood-soaked pages of China's history. He must carve his own path to glory on his long quest to become a Great General of the historic Seven Warring States.

[Written by MAL Rewrite]",7.89,844,1105,236563,81793,"[{""id"": 1, ""name"": ""Action""}, {""id"": 13, ""name"": ""Historical""}, {""id"": 38, ""name"": ""Military""}, {""id"": 42, ""name"": ""Seinen""}]",tv,finished_airing,38
27947,Lupin III (2015),"{""medium"": ""https://cdn.myanimelist.net/images/anime/9/75949.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/9/75949l.jpg""}","{""synonyms"": [""Lupin III: Part IV"", ""Lupin III: L'avventura italiana"", ""Lupin Sansei (2015)"", ""Lupin III (2015)""], ""en"": ""Lupin the Third Part 4"", ""ja"": ""\u30eb\u30d1\u30f3\u4e09\u4e16""}",2015-10-02,2016-03-18,"Lupin is the main character in this series which takes place in Italy and San Marino.

Reflecting its setting, the anime debuted in Italy before it aired in Japan. Lupin III fans will note that the titular thief now dons a blue coat, following his earlier appearances in green (first series and some OVAs), red (the second series as well as most films and television specials) and pink (third series).

(Source: Crunchyroll)",7.89,845,2685,74287,23831,"[{""id"": 1, ""name"": ""Action""}, {""id"": 50, ""name"": ""Adult Cast""}, {""id"": 2, ""name"": ""Adventure""}, {""id"": 4, ""name"": ""Comedy""}, {""id"": 7, ""name"": ""Mystery""}, {""id"": 42, ""name"": ""Seinen""}]",tv,finished_airing,24
28297,Ore Monogatari!!,"{""medium"": ""https://cdn.myanimelist.net/images/anime/13/69455.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/13/69455l.jpg""}","{""synonyms"": [""Ore Monogatari!!"", ""My Story!!""], ""en"": ""My Love Story!!"", ""ja"": ""\u4ffa\u7269\u8a9e!!""}",2015-04-09,2015-09-24,"With his muscular build and tall stature, Takeo Gouda is no ordinary high school freshman. However, behind Takeo's intimidating appearance lies a pure heart of gold, and he is considered a hero by his male peers for his courage and chivalry. 

Unfortunately for Takeo, his appearance does not bode well for his love life. As if his looks were not already enough to scare the opposite sex away, Takeo's cool, handsome best friend and constant companion Makoto Sunakawa easily, and unintentionally, steals the hearts of the female students—including every girl Takeo has ever liked.

One day, when Takeo saves cute Rinko Yamato from being molested, he falls in love with her instantly. Unfortunately, he suspects that she might be interested in Sunakawa. Despite his romantic feelings for Yamato continuing to bloom, Takeo decides to act as her cupid, even as he yearns for his own love story.

[Written by MAL Rewrite]
",7.89,846,311,705546,337460,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 22, ""name"": ""Romance""}, {""id"": 25, ""name"": ""Shoujo""}]",tv,finished_airing,24
114,Sakigake!! Cromartie Koukou,"{""medium"": ""https://cdn.myanimelist.net/images/anime/1782/130913.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/1782/130913l.jpg""}","{""synonyms"": [""Sakigake!! Cromartie Koukou""], ""en"": ""Cromartie High School"", ""ja"": ""\u9b41!! \u30af\u30ed\u30de\u30c6\u30a3\u9ad8\u6821""}",2003-10-03,2004-03-26,"Takashi Kamiyama is your typical mild-mannered high school student—polite, aloof, and pacifistic, with a slightly above-average IQ. But would your average high school student really enroll himself at the infamous Cromartie High School, known as a breeding ground for the toughest delinquents out there?

Apparently so, as that is exactly what Takashi does, though for reasons he'd rather leave unmentioned. However, one thing is for sure: the ""hard-boiled rabbit in a den full of hungry lions"" is never going to have another dull day. And how could he, now that he's surrounded by mohawked punks, obnoxious robots, and... gorillas? And was that Freddie Mercury riding a horse down the corridor? Follow Takashi as he earnestly dedicates his new high school life to better his school's reputation while his classmates are hellbent on wreaking havoc.

[Written by MAL Rewrite]
",7.89,847,1675,147295,56473,"[{""id"": 4, ""name"": ""Comedy""}, {""id"": 55, ""name"": ""Delinquents""}, {""id"": 57, ""name"": ""Gag Humor""}, {""id"": 20, ""name"": ""Parody""}, {""id"": 23, ""name"": ""School""}, {""id"": 27, ""name"": ""Shounen""}]",tv,finished_airing,26
18397,Shingeki no Kyojin OVA,"{""medium"": ""https://cdn.myanimelist.net/images/anime/9/59221.jpg"", ""large"": ""https://cdn.myanimelist.net/images/anime/9/59221l.jpg""}","{""synonyms"": [""Shingeki no Kyojin: Ilse no Techou"", ""Attack on Titan: Ilse's Journal"", ""\u9032\u6483\u306e\u5de8\u4eba \u300c\u30a4\u30eb\u30bc\u306e\u624b\u5e33\u300d""], ""en"": ""Attack on Titan OAD"", ""ja"": ""\u9032\u6483\u306e\u5de8\u4eba\uff2f\uff21\uff24""}",2013-12-09,2014-08-08,"Ilse no Techou: Aru Chousa Heidanin no Shuki
During the Survey Corps' 49th recon mission, Hange Zoë is determined to capture a titan specimen. Despite not receiving clearance from Commander Erwin Smith, when a titan is spotted in nearby forestland, Hange rides out alone to meet it. Recklessly luring it out, she asks the titan numerous questions and puts her life on the line for the sake of her research. However, the behavior of this particular titan is far from normal. It quickly turns back and enters the wood once again, leading Hange to somewhere specific. What Hange finds is the legacy of former scout Ilse Langnar. In spite of her death, she provides a valuable piece of information that may serve to turn the tide for titan research—a diary documenting her last moments.

Totsuzen no Raihousha: Sainamareru Seishun no Noroi
Jean Kirstein would do anything to escape his boring home life and overbearing mother. After enlisting in the military, it became his ultimate goal to join the Military Police regiment and live out in peace and luxury. However, during his time with the 104th Training Corps, things never really go the way Jean wants them to. Eventually, the stolen glory and condescending banter of his comrades become too much—and Jean challenges fellow cadet Sasha Blouse to a battle, in order to determine which of them is strongest—but who will come out on top?

Konnan
The 104th Training Corps' most recent mission is a trek on horseback into the forest. Although a test of their ability to stay alert even in non-threatening situations, the task is boring and can lead to in-fighting. This is especially true for one of the groups, lead by Marco Bott. Some want to stay true to the mission they have been tasked with, and the rest would rather slack off, occupying themselves with more exciting activities. But when trouble strikes, they are completely unprepared.

[Written by MAL Rewrite]",7.89,848,494,485224,283476,"[{""id"": 1, ""name"": ""Action""}, {""id"": 8, ""name"": ""Drama""}, {""id"": 58, ""name"": ""Gore""}, {""id"": 27, ""name"": ""Shounen""}, {""id"": 76, ""name"": ""Survival""}, {""id"": 41, ""name"": ""Suspense""}]",ova,finished_airing,3
